customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1501-XYZ,Male,0,Yes,No,28.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,41.1,1106.16,Yes
1502-XYZ,Male,1,Yes,No,69.0,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Mailed check,105.43,7023.26,Yes
1503-XYZ,Female,0,Yes,No,63.0,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),35.1,2066.53,Yes
1504-XYZ,Male,1,Yes,Yes,59.0,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,No,Credit card (automatic),60.59,3551.97,Yes
1505-XYZ,Male,0,No,Yes,5.0,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,36.72,186.85,Yes
1506-XYZ,Female,0,No,No,51.0,No,No phone service,DSL,No,No,No,Yes,No,Yes,Two year,No,Credit card (automatic),95.33,5103.06,No
1507-XYZ,Male,1,Yes,No,21.0,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),65.44,1396.98,No
1508-XYZ,Female,0,Yes,No,12.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,53.11,597.37,No
1509-XYZ,Female,0,Yes,No,50.0,No,No phone service,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),54.11,2569.43,No
1510-XYZ,Male,0,No,Yes,4.0,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,103.22,433.53,Yes
1511-XYZ,Female,1,Yes,No,,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),73.38,3003.0,Yes
1512-XYZ,Male,1,Yes,No,38.0,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),89.79,3164.35,No
1513-XYZ,Female,0,No,No,25.0,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,107.7,2452.55,Yes
1514-XYZ,Female,0,No,No,14.0,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),108.17,1616.45,Yes
1515-XYZ,Male,1,Yes,No,32.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,50.85,1749.1,Yes
1516-XYZ,Female,0,Yes,Yes,11.0,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,113.25,1202.25,Yes
1517-XYZ,Female,0,Yes,No,61.0,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.49,1280.03,Yes
1518-XYZ,Female,1,No,No,18.0,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),55.68,1024.95,No
1519-XYZ,Female,0,Yes,No,27.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),107.58,2931.21,Yes
1520-XYZ,Female,0,Yes,No,55.0,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),45.46,2717.95,No
1521-XYZ,Male,0,Yes,Yes,54.0,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,45.31,2377.82,No
1522-XYZ,Female,1,No,Yes,21.0,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,48.26,1036.02,No
1523-XYZ,Male,1,No,No,44.0,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),79.23,3399.77,No
1524-XYZ,Female,1,Yes,No,5.0,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,No,Bank transfer (automatic),61.83,304.17,Yes
1525-XYZ,Male,0,Yes,Yes,41.0,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,90.67,4033.03,No
1526-XYZ,Male,1,No,Yes,,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,107.49,6318.26,Yes
1527-XYZ,Female,1,No,No,54.0,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,85.42,4979.19,No
1528-XYZ,Female,0,No,Yes,22.0,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),38.45,803.67,No
1529-XYZ,Female,1,No,No,65.0,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),111.27,7665.07,No
1530-XYZ,Male,0,No,No,64.0,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),44.45,3120.19,Yes
1531-XYZ,Female,0,No,No,71.0,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,32.99,2276.35,No
1532-XYZ,Male,0,No,Yes,4.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),27.0,100.97,Yes
1533-XYZ,Male,0,No,Yes,65.0,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,74.34,5272.22,Yes
1534-XYZ,Male,0,No,No,15.0,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,29.38,480.58,No
1535-XYZ,Female,0,Yes,No,22.0,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Mailed check,31.88,698.7,No
1536-XYZ,Female,0,Yes,No,47.0,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),48.0,2226.66,No
1537-XYZ,Male,0,Yes,Yes,46.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,46.17,1936.09,Yes
1538-XYZ,Male,0,No,No,14.0,No,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),78.42,999.69,No
1539-XYZ,Female,0,Yes,No,50.0,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),99.67,5307.37,Yes
1540-XYZ,Male,0,No,No,20.0,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),94.13,1816.21,No
1541-XYZ,Female,0,No,No,50.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),44.25,2255.27,No
1542-XYZ,Male,0,Yes,No,33.0,No,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),42.53,1429.45,No
1543-XYZ,Female,0,No,No,59.0,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,One year,No,Electronic check,114.58,6159.22,Yes
1544-XYZ,Male,1,Yes,Yes,43.0,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,18.82, ,No
1545-XYZ,Female,0,Yes,No,12.0,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,105.97,1345.97,Yes
1546-XYZ,Male,0,Yes,Yes,40.0,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,One year,No,Bank transfer (automatic),37.97,1496.62,Yes
1547-XYZ,Female,0,No,No,20.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,112.73,2095.36,No
1548-XYZ,Female,1,Yes,No,38.0,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Electronic check,52.23,1843.69,No
1549-XYZ,Male,0,No,Yes,3.0,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),62.04,202.25,Yes
1550-XYZ,Male,1,Yes,No,28.0,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),88.71,2615.31,No
1551-XYZ,Female,0,Yes,Yes,56.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,76.77,4192.07,No
1552-XYZ,Male,1,Yes,No,13.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,49.79,628.17,No
1553-XYZ,Female,0,No,No,66.0,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,No,Electronic check,73.38,4720.36,No
1554-XYZ,Male,1,No,Yes,37.0,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),91.07,3235.2,Yes
1555-XYZ,Female,0,No,No,49.0,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,No,Electronic check,22.23,1180.52,No
1556-XYZ,Female,0,Yes,No,66.0,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,No,Credit card (automatic),19.12,1184.27,No
1557-XYZ,Female,0,Yes,Yes,,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,63.81,2459.8,No
1558-XYZ,Female,0,No,Yes,54.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),31.18,1668.57,No
1559-XYZ,Female,0,No,No,26.0,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,Two year,No,Electronic check,84.43,2173.11,Yes
1560-XYZ,Female,1,No,No,72.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,39.41,3089.02,Yes
1561-XYZ,Male,1,No,No,40.0,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),61.29,2247.58,Yes
1562-XYZ,Male,0,No,Yes,43.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),37.77,1534.8,Yes
1563-XYZ,Male,0,No,Yes,22.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),72.85,1723.49,Yes
1564-XYZ,Female,0,Yes,No,20.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,No,Mailed check,29.61,572.56,No
1565-XYZ,Female,0,No,Yes,8.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),20.31,172.24,No
1566-XYZ,Female,0,Yes,Yes,29.0,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,23.11,665.91,No
1567-XYZ,Female,0,Yes,Yes,40.0,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),113.43,4386.79,No
1568-XYZ,Male,0,No,No,30.0,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),32.23,970.78,No
1569-XYZ,Male,0,No,No,55.0,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,88.85,4907.69,Yes
1570-XYZ,Female,0,Yes,No,16.0,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),24.79,383.96,No
1571-XYZ,Male,0,No,No,46.0,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,28.82,1348.24,Yes
1572-XYZ,Male,0,No,No,62.0,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,68.89,4452.89,No
1573-XYZ,Female,0,Yes,No,7.0,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),64.49,439.8,Yes
1574-XYZ,Male,1,Yes,Yes,45.0,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),113.16,5559.0,No
1575-XYZ,Female,0,Yes,No,59.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,112.48,6799.92,No
1576-XYZ,Male,0,No,No,56.0,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),,5423.75,Yes
1577-XYZ,Female,0,Yes,No,48.0,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),78.21,3945.65,No
1578-XYZ,Female,0,No,No,27.0,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,63.5,1732.67,Yes
1579-XYZ,Female,1,Yes,No,53.0,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,Yes,Mailed check,53.62,2622.43,No
1580-XYZ,Female,0,Yes,Yes,35.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,112.71,3818.27,Yes
1581-XYZ,Male,0,Yes,No,51.0,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,78.29,4355.06,No
1582-XYZ,Female,0,No,No,37.0,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Electronic check,75.91,2898.5,No
1583-XYZ,Female,1,No,No,57.0,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),41.19,2191.64,No
1584-XYZ,Female,1,Yes,No,8.0,No,No phone service,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,22.67,176.83,Yes
1585-XYZ,Male,0,Yes,No,20.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),112.52,2247.61,No
1586-XYZ,Female,0,Yes,Yes,53.0,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),49.37,2819.29,No
1587-XYZ,Male,0,No,No,12.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,No,Mailed check,62.26, ,Yes
1588-XYZ,Female,1,Yes,Yes,49.0,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),29.46,1377.57,No
1589-XYZ,Male,0,No,No,17.0,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,101.69,1848.98,Yes
1590-XYZ,Male,1,Yes,No,64.0,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),20.76,1354.21,Yes
1591-XYZ,Female,0,Yes,No,42.0,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,No,Mailed check,101.4,4525.5,No
1592-XYZ,Male,0,Yes,No,29.0,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,No,Credit card (automatic),32.03,1001.34,No
1593-XYZ,Female,0,Yes,No,19.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,106.66,2216.08,Yes
1594-XYZ,Female,0,Yes,Yes,11.0,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,Yes,Electronic check,90.98,924.03,Yes
1595-XYZ,Female,0,Yes,No,50.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,34.47,1723.44,Yes
1596-XYZ,Male,0,No,Yes,71.0,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.58,5414.93,Yes
1597-XYZ,Male,0,Yes,No,58.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,49.27,2861.35,No
1598-XYZ,Female,0,No,Yes,34.0,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,35.82,1148.09,No
1599-XYZ,Female,0,Yes,Yes,20.0,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),103.92,2261.08,Yes
1600-XYZ,Male,0,Yes,No,,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,58.35,2834.86,Yes
1601-XYZ,Female,1,No,Yes,10.0,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),57.85,580.75,No
1602-XYZ,Female,1,Yes,No,32.0,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,Yes,Mailed check,34.99,1187.02,No
1603-XYZ,Female,1,No,No,52.0,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),56.31,3114.04,No
1604-XYZ,Male,1,No,Yes,15.0,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),105.16,1526.44,Yes
1605-XYZ,Male,0,Yes,No,3.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),54.31,170.02,No
1606-XYZ,Male,0,No,Yes,37.0,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),113.16,3815.64,Yes
1607-XYZ,Female,0,No,Yes,40.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,112.63,4311.74,Yes
1608-XYZ,Female,0,Yes,No,72.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),32.49,2420.42,Yes
1609-XYZ,Female,0,No,Yes,40.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Electronic check,35.73, ,No
1610-XYZ,Male,1,Yes,No,56.0,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,No,Electronic check,104.27,5565.08,No
1611-XYZ,Female,0,Yes,Yes,23.0,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,57.28,1324.79,No
1612-XYZ,Female,0,Yes,Yes,11.0,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),18.44,218.44,No
1613-XYZ,Female,0,Yes,No,64.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),45.39,2872.65,No
1614-XYZ,Female,0,No,No,8.0,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),,636.49,Yes
1615-XYZ,Male,0,Yes,Yes,56.0,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,97.93,5397.17,Yes
1616-XYZ,Male,0,Yes,No,60.0,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),31.34,2058.38,Yes
1617-XYZ,Female,1,No,Yes,10.0,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,29.05,281.35,Yes
1618-XYZ,Male,0,Yes,No,39.0,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,110.21,3871.38,Yes
1619-XYZ,Male,0,Yes,No,28.0,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),93.11,2775.94,Yes
1620-XYZ,Female,1,No,No,49.0,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Electronic check,76.98,3440.66,Yes
1621-XYZ,Female,1,No,No,36.0,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),94.92,3366.62,Yes
1622-XYZ,Male,1,No,No,13.0,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),60.89,811.25,No
1623-XYZ,Female,1,No,No,36.0,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,93.85,3380.81,No
1624-XYZ,Male,0,No,No,26.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),55.18,1525.07,No
1625-XYZ,Female,0,No,No,4.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),42.41,186.0,Yes
1626-XYZ,Male,0,No,Yes,64.0,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Mailed check,90.9,5308.5,No
1627-XYZ,Female,0,Yes,No,38.0,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),,2127.73,No
1628-XYZ,Male,0,No,No,22.0,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),116.14,2393.47,Yes
1629-XYZ,Male,0,No,No,2.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),52.95,97.29,Yes
1630-XYZ,Male,0,No,No,,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),110.17,3308.69,No
1631-XYZ,Female,0,Yes,No,11.0,Yes,Yes,DSL,No,No,Yes,No,No,No,Two year,No,Credit card (automatic),111.3,1333.23,No
1632-XYZ,Male,0,Yes,Yes,46.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),42.19, ,Yes
1633-XYZ,Male,0,No,Yes,62.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),97.82,5488.26,Yes
1634-XYZ,Female,0,No,No,69.0,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),,4245.96,No
1635-XYZ,Female,0,No,No,64.0,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,109.75,6476.52,Yes
1636-XYZ,Male,1,Yes,No,10.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,63.01,685.58,Yes
1637-XYZ,Male,0,Yes,No,,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,92.43,3969.03,Yes
1638-XYZ,Female,0,No,No,24.0,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),64.7,1410.94,No
1639-XYZ,Female,0,Yes,No,44.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),,1621.05,No
1640-XYZ,Female,1,No,Yes,60.0,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),37.94,2216.61,Yes
1641-XYZ,Female,0,Yes,Yes,62.0,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,60.54, ,Yes
1642-XYZ,Female,0,Yes,No,17.0,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),93.55,1743.2,Yes
1643-XYZ,Male,0,No,No,65.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Credit card (automatic),78.51,4757.09,No
1644-XYZ,Female,0,No,Yes,57.0,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),86.86,5015.92,Yes
1645-XYZ,Male,1,No,No,55.0,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),46.23,2664.4,No
1646-XYZ,Male,0,No,No,53.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,66.14,3827.22,No
1647-XYZ,Male,0,Yes,No,56.0,Yes,No,DSL,No,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),22.44,1343.86,No
1648-XYZ,Female,1,Yes,No,9.0,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,99.75,882.36,No
1649-XYZ,Male,1,Yes,No,22.0,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,116.99,2616.05,No
1650-XYZ,Male,0,No,Yes,13.0,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,58.69,832.14,No
1651-XYZ,Female,1,Yes,No,48.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,,925.77,Yes
1652-XYZ,Male,0,No,No,,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,Yes,Electronic check,34.98, ,No
1653-XYZ,Male,0,Yes,Yes,40.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),83.25,3130.77,No
1654-XYZ,Female,0,No,No,17.0,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,79.21,1280.52,No
1655-XYZ,Male,0,No,No,,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),96.79,1411.22,No
1656-XYZ,Male,0,Yes,No,15.0,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),43.39,598.63,No
1657-XYZ,Male,1,No,No,63.0,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,94.36,6151.49,No
1658-XYZ,Female,1,No,Yes,39.0,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),86.8,3347.38,No
1659-XYZ,Female,0,Yes,No,13.0,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,50.28,696.48,No
1660-XYZ,Female,1,No,No,32.0,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),72.55,2387.12,Yes
1661-XYZ,Male,0,No,No,9.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),32.73,314.58,No
1662-XYZ,Male,0,No,Yes,40.0,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,63.26,2603.64,No
1663-XYZ,Female,0,Yes,No,20.0,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,106.12,2148.09,No
1664-XYZ,Male,0,Yes,No,63.0,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,60.12,3801.43,No
1665-XYZ,Male,1,No,Yes,44.0,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),101.96,4403.1,Yes
1666-XYZ,Female,1,Yes,Yes,38.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,77.03,2973.52,Yes
