customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,churn
CUST-01159,Female,0,Yes,No,22.0,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,No,Credit card (automatic),71.54,1571.66,No
CUST-01160,Female,0,Yes,Yes,5.0,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Two year,No,Mailed check,88.79,443.19,Yes
CUST-01161,Female,0,Yes,Yes,18.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),39.75,701.42,No
CUST-01162,Male,1,No,Yes,38.0,Yes,No,DSL,No,No,No,No,No,No,One year,No,Mailed check,89.2,3386.23,No
CUST-01163,Female,1,Yes,Yes,37.0,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,109.43,4041.19,No
CUST-01164,Female,0,Yes,Yes,64.0,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),44.75,2855.97,No
CUST-01165,Male,0,No,Yes,10.0,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),41.34,413.87,Yes
CUST-01166,Female,0,No,Yes,42.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),28.44,1206.08,No
CUST-01167,Male,1,Yes,Yes,48.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),44.68,2145.31,Yes
CUST-01168,Female,0,No,Yes,44.0,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),71.58,3173.63,Yes
CUST-01169,Male,0,No,Yes,16.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,101.27,1622.35,No
CUST-01170,Male,0,Yes,Yes,54.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,45.88,2488.78,No
CUST-01171,Female,0,Yes,Yes,35.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),80.11,2792.43,Yes
CUST-01172,Male,0,No,No,28.0,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,65.96,1836.34,Yes
CUST-01173,Male,0,Yes,Yes,2.0,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Mailed check,46.86,94.83,Yes
CUST-01174,Male,0,Yes,Yes,13.0,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Mailed check,69.04,891.38,No
CUST-01175,Male,0,No,No,41.0,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),34.8,1407.03,No
CUST-01176,Male,0,Yes,No,59.0,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),81.96,4845.91,No
CUST-01177,Male,0,Yes,Yes,69.0,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,29.57,2044.8,Yes
CUST-01178,Female,0,Yes,No,53.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Mailed check,91.1,4828.9,Yes
CUST-01179,Male,0,Yes,Yes,45.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),35.77,1608.34,Yes
CUST-01180,Male,0,Yes,Yes,20.0,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),117.82,2358.0,No
CUST-01181,Female,0,No,Yes,24.0,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,100.37,2404.73,Yes
CUST-01182,Female,0,No,Yes,61.0,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,52.38,3187.22,No
CUST-01183,Female,0,Yes,Yes,58.0,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Electronic check,60.62,3522.2,No
CUST-01184,Female,0,No,Yes,27.0,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Two year,No,Mailed check,43.92,1177.6,No
CUST-01185,Female,0,Yes,Yes,26.0,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,94.71,2464.93,Yes
CUST-01186,Female,1,Yes,Yes,7.0,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),56.07,412.29,Yes
CUST-01187,Female,0,Yes,Yes,42.0,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Mailed check,93.52,3941.34,No
CUST-01188,Male,1,Yes,Yes,47.0,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,19.84,926.78,No
CUST-01189,Male,0,Yes,Yes,53.0,No,No phone service,DSL,Yes,Yes,No,No,No,No,One year,Yes,Electronic check,31.56,1669.06,No
CUST-01190,Female,0,No,No,59.0,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,54.5,3231.41,No
CUST-01191,Male,0,No,No,38.0,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),28.89,1096.79,No
CUST-01192,Male,0,Yes,No,69.0,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),78.11,5401.8,No
CUST-01193,Male,0,No,Yes,53.0,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,No,Credit card (automatic),23.08,1223.48,Yes
CUST-01194,Female,0,Yes,No,15.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,103.98,1563.31,Yes
CUST-01195,Female,0,No,Yes,26.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Mailed check,94.13,2447.02,No
CUST-01196,Male,0,Yes,Yes,48.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,39.63,1903.56,No
CUST-01197,Female,0,No,Yes,19.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),66.38,1277.57,Yes
CUST-01198,Male,0,Yes,Yes,9.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,63.18,546.02,Yes
CUST-01199,Male,0,Yes,Yes,64.0,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),90.49,5798.22,No
CUST-01200,Male,0,No,Yes,54.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),58.15,3141.64,No
CUST-01201,Male,0,No,No,51.0,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,21.29,1098.14,Yes
CUST-01202,,0,Yes,Yes,39.0,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,45.37,1771.94,Yes
CUST-01203,Female,0,No,Yes,4.0,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Two year,No,Electronic check,64.62,264.42,No
CUST-01204,Female,0,Yes,No,3.0,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),115.45,345.91,No
CUST-01205,Male,1,No,Yes,64.0,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),106.12,6815.98,No
CUST-01206,Female,1,No,Yes,29.0,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),36.14,1038.96,No
CUST-01207,Male,0,Yes,Yes,11.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),90.33,1001.9,No
CUST-01208,Female,0,No,Yes,58.0,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),111.68,6484.21,No
CUST-01209,Male,0,No,Yes,27.0,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Mailed check,18.88,503.51,Yes
CUST-01210,Male,0,Yes,Yes,21.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,90.09,1884.49,Yes
CUST-01211,Male,0,No,Yes,39.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,63.93,2492.89,No
CUST-01212,Female,0,Yes,Yes,46.0,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,One year,No,Mailed check,86.02,3952.56,Yes
CUST-01213,Female,1,Yes,Yes,66.0,Yes,No,DSL,Yes,No,No,Yes,Yes,No,One year,Yes,Mailed check,78.56,5185.75,No
CUST-01214,Female,0,Yes,Yes,36.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),116.47,4196.3,No
CUST-01215,Female,0,Yes,Yes,65.0,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,46.88,3039.64,Yes
CUST-01216,Male,0,Yes,No,63.0,No,No phone service,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),96.61,6093.59,Yes
CUST-01217,Female,0,No,Yes,35.0,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),41.46,1447.11,No
CUST-01218,Female,0,Yes,Yes,31.0,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,61.56,1907.47,Yes
CUST-01219,Male,0,Yes,Yes,28.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),115.54,3212.7,Yes
CUST-01220,Male,0,No,Yes,1.0,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Two year,No,Electronic check,94.61,112.49,No
CUST-01221,Male,0,No,Yes,25.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),49.58,1234.39,No
CUST-01222,Female,1,No,Yes,43.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),79.94,3429.46,Yes
CUST-01223,Male,0,Yes,No,67.0,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,No,Mailed check,22.97,1520.32,No
CUST-01224,Male,0,Yes,No,63.0,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,44.64,2808.89,Yes
CUST-01225,Male,0,Yes,Yes,51.0,Yes,Yes,DSL,No,No,No,Yes,No,No,Two year,Yes,Mailed check,89.84,4573.87,No
CUST-01226,Female,1,No,No,2.0,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,75.01,161.92,Yes
CUST-01227,Male,0,Yes,Yes,64.0,Yes,No,DSL,No,No,No,Yes,No,No,One year,No,Bank transfer (automatic),64.97,4156.49,No
CUST-01228,Female,0,No,Yes,69.0,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),87.09,6006.34,No
CUST-01229,Female,1,Yes,Yes,9.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,57.85,515.11,Yes
CUST-01230,Male,1,No,Yes,2.0,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),20.62,31.98,No
CUST-01231,Male,0,Yes,No,34.0,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),62.1,2107.58,No
CUST-01232,Female,1,Yes,Yes,60.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),108.21,6505.31,No
CUST-01233,Male,0,Yes,Yes,61.0,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,103.66,6312.97,No
CUST-01234,Male,0,No,No,31.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,58.9,1817.62,No
CUST-01235,Female,0,No,Yes,10.0,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Mailed check,20.22,188.47,No
CUST-01236,Female,0,Yes,Yes,36.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),81.63,2934.6,No
CUST-01237,Male,0,Yes,Yes,49.0,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,One year,No,Mailed check,92.12,4519.02,No
CUST-01238,Female,0,Yes,No,70.0,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,47.42,3314.84,Yes
CUST-01239,Male,0,No,No,49.0,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),65.67,3221.65,No
CUST-01240,Male,0,Yes,Yes,3.0,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),117.19,366.35,No
CUST-01241,Male,0,Yes,Yes,5.0,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),75.63,377.18,Yes
CUST-01242,Female,0,Yes,Yes,,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),53.11,3237.08,No
CUST-01243,Male,0,Yes,No,26.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),80.75,2105.3,No
CUST-01244,Male,0,No,Yes,72.0,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),36.0,2587.21,Yes
CUST-01245,Male,0,No,Yes,5.0,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,No,Mailed check,37.93,171.76,Yes
CUST-01246,Female,0,Yes,No,15.0,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Electronic check,110.49,1634.3,No
CUST-01247,Female,1,Yes,Yes,16.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),41.92,680.69,Yes
CUST-01248,Female,0,No,Yes,1.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,49.08,52.95,No
CUST-01249,Female,0,No,Yes,16.0,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),72.38,1163.3,No
CUST-01250,Female,0,Yes,No,37.0,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,Yes,Mailed check,107.97,4010.41,No
CUST-01251,Male,0,No,Yes,3.0,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),96.14,301.87,Yes
CUST-01252,,0,No,Yes,52.0,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),22.38,1152.31,Yes
CUST-01253,Female,1,Yes,Yes,47.0,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),87.3,4100.42,No
CUST-01254,Female,0,No,Yes,13.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,68.41,871.6,No
CUST-01255,Male,0,No,Yes,55.0,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),65.56,3591.36,Yes
CUST-01256,Female,0,Yes,Yes,21.0,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,No,Electronic check,87.16,1834.55,No
CUST-01257,Female,0,Yes,No,66.0,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),37.62,2502.6,Yes
CUST-01258,Male,0,No,Yes,54.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),116.15,6277.26,Yes
CUST-01259,Female,0,Yes,Yes,27.0,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),82.53,2212.06,Yes
CUST-01260,Male,0,No,Yes,38.0,Yes,No,DSL,No,Yes,No,No,No,No,Two year,Yes,Mailed check,54.57,2050.42,No
CUST-01261,Male,0,Yes,Yes,58.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Credit card (automatic),78.02,4520.06,No
CUST-01262,Male,0,No,No,62.0,No,No phone service,DSL,Yes,No,No,No,No,No,Two year,Yes,Credit card (automatic),39.65,2468.71,No
CUST-01263,Male,1,Yes,Yes,46.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,81.38,3738.3,No
CUST-01264,Male,0,No,Yes,11.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),20.82,231.27,No
CUST-01265,Female,0,No,Yes,72.0,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),52.12,3750.31,Yes
CUST-01266,Male,0,No,Yes,8.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,92.75,728.57,No
CUST-01267,Male,0,Yes,Yes,71.0,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,No,Credit card (automatic),98.8,7001.53,No
CUST-01268,Female,1,Yes,Yes,64.0,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),43.29,2782.71,No
CUST-01269,Male,0,No,No,21.0,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),71.94,1516.76,Yes
CUST-01270,Female,0,No,No,72.0,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),70.85,5101.89,No
CUST-01271,Female,1,Yes,Yes,63.0,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),60.15,3794.55,Yes
CUST-01272,Female,0,Yes,No,64.0,No,No phone service,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),40.84,2616.88,Yes
CUST-01273,Male,1,Yes,Yes,20.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),88.32,,No
CUST-01274,Male,0,Yes,Yes,8.0,No,No phone service,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),43.24,335.88,No
CUST-01275,Male,0,Yes,Yes,58.0,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),109.1,6343.73,No
CUST-01276,Female,0,Yes,Yes,46.0,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Electronic check,70.85,,Yes
CUST-01277,Male,0,No,Yes,31.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),105.05,3252.41,Yes
CUST-01278,Male,1,Yes,Yes,9.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,47.07,416.43,Yes
CUST-01279,Male,0,No,Yes,15.0,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,98.71,1474.05,Yes
CUST-01280,Female,0,Yes,Yes,26.0,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Two year,Yes,Mailed check,29.37,761.22,No
CUST-01281,Female,0,Yes,Yes,10.0,No,No phone service,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,94.68,948.09,Yes
CUST-01282,Male,0,No,No,29.0,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,56.69,1658.17,Yes
CUST-01283,Male,0,No,Yes,36.0,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),65.0,,No
CUST-01284,Male,1,Yes,Yes,37.0,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),34.68,1304.14,No
CUST-01285,Male,0,No,Yes,71.0,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),19.86,1411.92,No
CUST-01286,Female,0,No,Yes,23.0,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),84.62,1940.64,No
CUST-01287,Female,0,No,No,41.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,76.77,3136.08,Yes
CUST-01288,Female,0,No,Yes,28.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,80.24,2252.72,No
CUST-01289,Female,0,Yes,Yes,48.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),43.5,2082.78,Yes
CUST-01290,Male,0,No,No,38.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,41.93,1594.81,No
CUST-01291,Male,1,Yes,Yes,31.0,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,101.03,3124.45,No
CUST-01292,Male,0,Yes,Yes,14.0,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),94.13,1319.86,No
CUST-01293,Female,0,Yes,Yes,29.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,51.68,1506.75,No
CUST-01294,Male,0,Yes,No,51.0,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),81.78,4184.48,Yes
CUST-01295,Female,1,No,Yes,49.0,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Mailed check,100.82,4930.41,No
CUST-01296,Female,0,No,Yes,43.0,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,One year,No,Bank transfer (automatic),106.88,,No
CUST-01297,Male,0,Yes,Yes,72.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),18.58,1310.6,Yes
CUST-01298,Male,0,Yes,Yes,5.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,99.35,485.85,Yes
CUST-01299,Male,0,Yes,Yes,,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,53.04,2217.36,No
CUST-01300,Female,0,Yes,Yes,7.0,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),89.84,643.65,Yes
CUST-01301,Male,0,No,Yes,42.0,Yes,Yes,DSL,No,No,No,Yes,No,No,One year,Yes,Mailed check,55.14,2321.73,No
CUST-01302,Female,0,Yes,No,36.0,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Electronic check,78.62,2831.42,No
CUST-01303,Male,0,No,No,27.0,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,No,Credit card (automatic),82.68,2234.98,No
CUST-01304,Female,1,Yes,Yes,58.0,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),58.5,3389.9,Yes
CUST-01305,Female,1,Yes,No,46.0,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,69.28,3175.94,Yes
CUST-01306,Male,0,Yes,Yes,66.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),90.63,5971.85,No
CUST-01307,Female,0,Yes,Yes,25.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),65.63,1636.95,No
CUST-01308,Female,0,No,Yes,27.0,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),19.4,524.07,No
CUST-01309,Male,0,No,No,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.29,22.32,No
CUST-01310,Female,0,No,No,42.0,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,84.13,,No
CUST-01311,Male,0,Yes,Yes,52.0,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Credit card (automatic),102.72,5335.41,No
CUST-01312,Female,0,Yes,No,25.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,96.53,2426.06,No
CUST-01313,Male,1,No,Yes,54.0,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,49.04,2646.96,No
CUST-01314,Male,0,No,No,67.0,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),65.11,4345.45,Yes
CUST-01315,Female,0,Yes,No,6.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),41.42,244.45,Yes
CUST-01316,Female,0,Yes,Yes,58.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,116.91,6783.22,Yes
CUST-01317,Female,0,No,No,70.0,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,44.05,3097.47,No
CUST-01318,Female,0,Yes,Yes,53.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),59.63,3155.05,Yes
CUST-01319,Female,0,Yes,Yes,66.0,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Mailed check,86.11,5670.91,No
CUST-01320,Male,0,No,Yes,58.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),105.6,6116.42,Yes
CUST-01321,Female,0,Yes,Yes,2.0,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,23.15,63.38,Yes
CUST-01322,Male,0,No,No,22.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,48.1,1074.13,No
CUST-01323,Male,0,Yes,Yes,37.0,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),74.9,2767.43,No
CUST-01324,Female,1,No,Yes,20.0,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,No,Mailed check,79.83,1610.73,Yes
CUST-01325,Male,1,Yes,No,24.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),25.0,604.19,Yes
CUST-01326,Male,1,No,No,65.0,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,No,Credit card (automatic),84.41,5488.52,No
CUST-01327,Male,0,No,Yes,65.0,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),70.81,4613.78,No
